dataset,measure,paradigm,ari,nmi,runtime,subsample_seed,clustering_seed,perturbation_type,perturbation_level,n_original,n_sampled,series_length,k,measure_params,clustering_params
CBF,ed,lock-step,0.15032785101946397,0.255175463721561,0.0030970000000252185,42,5,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.2412420784818695,0.29930119575002195,0.0008702999999741223,42,6,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.242781372960611,0.3144958777930363,0.0011939999999412976,42,7,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.23542056722834756,0.27549173225723567,0.0009395999999810556,42,8,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.17507826239433932,0.1808155982196754,0.0013402999999811982,42,9,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.19947203098280664,0.23440317234814387,0.0017772000000491062,42,10,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.7203536622123983,0.7452159287407532,11.537728100000095,42,1,shift,0.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3464836071839963,0.41461159813388476,10.701159300000654,42,2,shift,0.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.294121038777839,0.38213179007430786,11.778462600000239,42,3,shift,0.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3464836071839963,0.41461159813388476,11.521088999999847,42,4,shift,0.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.48364688706350567,0.5197631978929902,11.662128200000552,42,5,shift,0.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.22125883885052627,0.3485757055873571,11.863118999999642,42,6,shift,0.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.21544217013278139,0.36072794907364975,11.448393399999986,42,7,shift,0.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.33751617441358933,0.4099445869814667,12.600524399998903,42,8,shift,0.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3765321188091095,0.41037302697793887,12.092361999999412,42,9,shift,0.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.18883051486850178,0.25351472932987273,12.356141899999784,42,10,shift,0.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6182486143596568,0.6760570465467395,1.2388416999999663,42,1,shift,0.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6182486143596568,0.6760570465467395,1.1226403000000005,42,2,shift,0.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.5110945323789361,0.5515270900859249,4.012678199999982,42,3,shift,0.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.28200140553487124,0.3367004915386714,0.8923745000000167,42,4,shift,0.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6182486143596568,0.6760570465467395,0.9192395000000033,42,5,shift,0.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.3156473975775406,0.4048173191768149,0.8603524000000107,42,6,shift,0.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.5804583144033054,0.6148190807689878,0.8411821999999347,42,7,shift,0.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6182486143596568,0.6760570465467395,0.9048807000000352,42,8,shift,0.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.4328934976163429,0.6072411891488683,0.9501061000000277,42,9,shift,0.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.26143765286273773,0.28465581601719603,0.8269381000000067,42,10,shift,0.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,2.1804395999997723,42,1,shift,0.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,2.111097200000586,42,2,shift,0.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,1.2307962999993833,42,3,shift,0.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,1.2403734000008626,42,4,shift,0.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,1.2320219000002908,42,5,shift,0.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,2.102666599999793,42,6,shift,0.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.2806623558310791,0.32868028029568996,2.137636599999496,42,7,shift,0.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,2.1157625999994707,42,8,shift,0.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.4992866880131884,0.5664631421107773,2.1638733999998294,42,9,shift,0.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.18163216249874678,0.25628504118658074,2.125791899999058,42,10,shift,0.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.19140184917146272,0.20791521110020963,8.850813399999993,42,1,shift,10.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.7330799671732637,0.7241026889007495,8.101421899999991,42,2,shift,10.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.2971858722317438,0.3334480824065057,8.334217100000046,42,3,shift,10.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.7502701644638917,0.7372298235169034,8.213865100000021,42,4,shift,10.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.6058121936434401,0.6011773861355707,9.049149500000112,42,5,shift,10.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.7330799671732637,0.7241026889007495,7.815467099999978,42,6,shift,10.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.15290758144084848,0.1856258904898733,10.059238199999868,42,7,shift,10.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.7502701644638917,0.7372298235169032,6.862841900000035,42,8,shift,10.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.17998686007233242,0.24273507143752565,8.190568300000109,42,9,shift,10.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.15290758144084848,0.1856258904898733,8.562854099999981,42,10,shift,10.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.13886109239554387,0.16375064160042252,0.001403400000071997,42,1,shift,10.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.16360945102834848,0.1922364429440861,0.003282800000079078,42,2,shift,10.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.0889843658685024,0.11757539324676217,0.001418700000044737,42,3,shift,10.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.14894066912054862,0.19875360784118293,0.0019955999999865526,42,4,shift,10.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.14894066912054862,0.19875360784118293,0.0015180999999984124,42,5,shift,10.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.14894066912054862,0.19875360784118293,0.0014463999999634325,42,6,shift,10.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.07908245276247325,0.15004589485804404,0.0010552999999617896,42,7,shift,10.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.16542435047299442,0.21166415451097173,0.0010173000000577304,42,8,shift,10.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.14894066912054862,0.19875360784118293,0.0012141000000838176,42,9,shift,10.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.123612249363334,0.152198446714132,0.0011332999998785453,42,10,shift,10.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3103208790150022,0.39225996950337627,11.770898700001453,42,1,shift,10.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3042650011683307,0.3632617940199611,11.9332301000004,42,2,shift,10.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3047193515378475,0.3884471283112577,11.522861899999043,42,3,shift,10.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3123911216109274,0.34522859826514884,10.6843073,42,4,shift,10.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3190549497369278,0.3533784747632605,12.539062400000148,42,5,shift,10.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2164900732758421,0.3366219173046568,12.51258560000042,42,6,shift,10.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2164900732758421,0.3366219173046568,11.580956100000549,42,7,shift,10.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.31386752506919463,0.3757042456842464,11.614695100000063,42,8,shift,10.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.30433983057686687,0.3630613601927223,10.69973569999911,42,9,shift,10.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3047865377887666,0.36535361560031326,10.668340200000785,42,10,shift,10.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.4098192619597421,0.5437585954381564,1.3808822000000873,42,1,shift,10.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.535238627874524,0.5607048727191781,1.295096400000034,42,2,shift,10.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.24118323666765568,0.31320095907829715,1.3516421000000491,42,3,shift,10.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.2566066887694338,0.3408855069985793,1.2581288999998606,42,4,shift,10.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.26555611589204664,0.27338233543446055,1.5305247999999665,42,5,shift,10.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.4775439717545428,0.5052102689594956,1.1661395000000994,42,6,shift,10.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.4775439717545428,0.5052102689594956,1.3278761999999915,42,7,shift,10.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.4678655894350883,0.49478329182114394,2.0354231999999683,42,8,shift,10.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.4775439717545428,0.5052102689594956,1.369992899999943,42,9,shift,10.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.2521240753661829,0.29701706024059255,1.1540112000000136,42,10,shift,10.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.4167583389373273,0.506537013606831,2.1454962999996496,42,1,shift,10.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7359274203842624,0.7474194878219296,2.134080000000722,42,2,shift,10.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.25138651160400516,0.3402400214057448,2.148700199999439,42,3,shift,10.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.47185543060157453,0.5097340401526015,1.2513318000010258,42,4,shift,10.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.4167583389373273,0.506537013606831,2.116326200000003,42,5,shift,10.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.5527132478949444,0.6013089762409926,1.2535318000000188,42,6,shift,10.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.19361763436476448,0.27352807066772034,1.2404458999999406,42,7,shift,10.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7359274203842624,0.7474194878219296,2.120999099999608,42,8,shift,10.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.2314066465922543,0.30002736597141616,1.243652199999815,42,9,shift,10.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.17863592671346595,0.23082776936263663,1.27536069999951,42,10,shift,10.0,930,150,128,3,"{""backend"": ""aeon"", ""n_jobs"": -1, ""candidate_k"": 20, ""paa_segments"": 32}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.19986239474983045,0.23703814090001826,11.595949899999937,42,1,shift,20.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.5306892372914708,0.5163134909456744,9.333422600000063,42,2,shift,20.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.17898851805441865,0.2174011575902932,9.433267800000067,42,3,shift,20.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.4289421255204686,0.41263735355417025,9.660592099999917,42,4,shift,20.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.37325223796586665,0.40768130628699634,10.530793700000004,42,5,shift,20.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.6712904017496973,0.6637266249464,9.588752999999883,42,6,shift,20.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.19575746891972431,0.276535784513891,9.985498600000028,42,7,shift,20.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.7580904412747126,0.7590882332112858,9.02365670000006,42,8,shift,20.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.1552396838748616,0.2073561299393953,9.327237500000024,42,9,shift,20.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.025705917114154313,0.11381190266404845,9.461752299999944,42,10,shift,20.0,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.059383332066225716,0.09123980075100567,0.004525899999975991,42,1,shift,20.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.07469121087357929,0.08976219130476387,0.002458999999930711,42,2,shift,20.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.06821356064949767,0.10386769024150272,0.0014171999999916807,42,3,shift,20.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.07495175514578205,0.10586643442759491,0.0010289000000511805,42,4,shift,20.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.059383332066225716,0.09123980075100567,0.0012854999998808125,42,5,shift,20.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.06821356064949767,0.10386769024150272,0.0034061999999721593,42,6,shift,20.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.0589729214285372,0.1477808916276859,0.0026760000000649597,42,7,shift,20.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.07641306215754999,0.11286516836834862,0.0012989999999035717,42,8,shift,20.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.06821356064949767,0.10386769024150272,0.0016884999998865169,42,9,shift,20.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.07469121087357929,0.08976219130476389,0.006674599999996644,42,10,shift,20.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2993251300702929,0.35097553194944414,10.661261199999899,42,1,shift,20.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2705482078209314,0.3022823963823085,11.583891299999777,42,2,shift,20.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2705482078209314,0.3022823963823085,10.654441799999404,42,3,shift,20.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2993251300702929,0.35097553194944414,11.596947400000317,42,4,shift,20.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2846606311288004,0.31674790249580803,11.549061800001255,42,5,shift,20.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2993251300702929,0.3509755319494441,10.675440199999684,42,6,shift,20.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.21082296404359394,0.3483900252494059,12.783508800000163,42,7,shift,20.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2993251300702929,0.3509755319494441,12.13703280000027,42,8,shift,20.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.30357662931842994,0.35107789950358387,12.517924100000528,42,9,shift,20.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3291252030468861,0.3780337067148007,10.700213899999653,42,10,shift,20.0,930,150,128,3,"{""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.38126036228871196,0.482650598622285,2.632866300000046,42,1,shift,20.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.2059076730879344,0.24514597178202444,2.1523787000000993,42,2,shift,20.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.13484549745528415,0.18197878179870203,1.8293257999999923,42,3,shift,20.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.16287231266542052,0.2335962408880843,1.1706163000001197,42,4,shift,20.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.09542278748309874,0.14874762854165216,1.936881900000003,42,5,shift,20.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.09542278748309874,0.14874762854165216,1.2564111000000366,42,6,shift,20.0,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
