dataset,measure,paradigm,measure_params,clustering_params,ari,nmi,runtime,seed,perturbation_type,perturbation_level,n_samples,series_length,k
Trace,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.663572323010511,0.7522843471933999,0.3282908999972278,2,none,0,200,275,4
Trace,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 28, ""window_step"": 7}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.2356375262143804,0.27463774131994206,8.173979200000758,2,none,0,200,275,4
Trace,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.38172444999296534,0.5028837084715381,0.3301769000099739,3,none,0,200,275,4
Trace,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 28, ""window_step"": 7}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.11394311623507905,0.15407328031959835,7.2140481999958865,3,none,0,200,275,4
Trace,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.6619090643948742,0.7503161040328223,0.3192530000087572,4,none,0,200,275,4
Trace,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 28, ""window_step"": 7}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.23806829654736844,0.26443963858219993,7.285786499996902,4,none,0,200,275,4
Trace,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.6258062067299321,0.800246559228825,0.32872190000489354,5,none,0,200,275,4
Trace,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 28, ""window_step"": 7}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.22402394862633382,0.24847958692377795,7.449987799991504,5,none,0,200,275,4
Trace,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.6258062067299321,0.800246559228825,0.31118489999789745,6,none,0,200,275,4
Trace,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 28, ""window_step"": 7}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.26627577387051177,0.30006545246672733,7.2344194000033895,6,none,0,200,275,4
Trace,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.6619090643948742,0.7503161040328223,0.3211816999973962,7,none,0,200,275,4
Trace,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 28, ""window_step"": 7}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.2290929537022871,0.2537205343422294,7.4925346999953035,7,none,0,200,275,4
Trace,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.39565636657943626,0.5156003107159223,0.3304013000015402,8,none,0,200,275,4
Trace,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 28, ""window_step"": 7}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.07683667958565125,0.12362171701711534,7.449190400002408,8,none,0,200,275,4
Trace,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.663572323010511,0.7522843471933999,0.3160801000049105,9,none,0,200,275,4
Trace,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 28, ""window_step"": 7}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.28600305733802134,0.3208506024052106,7.437958599999547,9,none,0,200,275,4
Trace,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.6258062067299321,0.800246559228825,0.31463459999940824,10,none,0,200,275,4
Trace,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 28, ""window_step"": 7}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.21221565423313105,0.25515803894387934,7.441946299994015,10,none,0,200,275,4
Coffee,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.03304496149539238,0.06492347743064289,0.025906399998348206,1,none,0,56,286,2
Coffee,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 56, ""t"": 220, ""window_size"": 29, ""window_step"": 7}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.005975643579334863,0.01603827770898737,1.6551723000011407,1,none,0,56,286,2
Coffee,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.007906820547093463,0.0632311711858987,0.02504199999384582,2,none,0,56,286,2
Coffee,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 56, ""t"": 220, ""window_size"": 29, ""window_step"": 7}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.610278524322163,0.5161511168055759,0.536267500006943,2,none,0,56,286,2
Coffee,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.9285494957129697,0.8883460672052379,0.028058400013833307,3,none,0,56,286,2
Coffee,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 56, ""t"": 220, ""window_size"": 29, ""window_step"": 7}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.554447762201191,0.4702871686289219,0.6613404999952763,3,none,0,56,286,2
Coffee,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.9285494957129697,0.8883460672052379,0.025226999990991317,4,none,0,56,286,2
Coffee,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 56, ""t"": 220, ""window_size"": 29, ""window_step"": 7}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.7935155483146294,0.7484581820782018,0.5541155999962939,4,none,0,56,286,2
Coffee,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.6104835568415781,0.6032384572008246,0.02540130000852514,5,none,0,56,286,2
Coffee,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 56, ""t"": 220, ""window_size"": 29, ""window_step"": 7}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.35717104663988425,0.30492851994145354,0.5350162999966415,5,none,0,56,286,2
Coffee,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.9285494957129697,0.8883460672052379,0.0264374999969732,6,none,0,56,286,2
Coffee,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 56, ""t"": 220, ""window_size"": 29, ""window_step"": 7}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.6687294801237688,0.5681062928944013,1.474112600000808,6,none,0,56,286,2
Coffee,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.9285494957129697,0.8883460672052379,0.023295599996345118,7,none,0,56,286,2
Coffee,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 56, ""t"": 220, ""window_size"": 29, ""window_step"": 7}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.554447762201191,0.4702871686289219,0.5265356999880169,7,none,0,56,286,2
Coffee,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.7298405121155127,0.6951740782696901,0.02481549998628907,8,none,0,56,286,2
Coffee,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 56, ""t"": 220, ""window_size"": 29, ""window_step"": 7}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.5012440223671004,0.42912186293947246,0.5559693999966839,8,none,0,56,286,2
Coffee,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.9285494957129697,0.8883460672052379,0.026855200005229563,9,none,0,56,286,2
Coffee,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 56, ""t"": 220, ""window_size"": 29, ""window_step"": 7}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.7297931101966997,0.6284966101428285,0.5492863999970723,9,none,0,56,286,2
Coffee,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.6104835568415781,0.6032384572008246,0.025728199994773604,10,none,0,56,286,2
Coffee,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 56, ""t"": 220, ""window_size"": 29, ""window_step"": 7}","{""k"": 2, ""n_samples"": 56, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.610278524322163,0.5161511168055759,1.4655914000031771,10,none,0,56,286,2
DiatomSizeReduction,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.7147742422982811,0.7898504216234715,1.9719337999995332,1,none,0,322,345,4
DiatomSizeReduction,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 322, ""t"": 220, ""window_size"": 34, ""window_step"": 8}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.4764602121558541,0.5514173358941133,20.14829740001005,1,none,0,322,345,4
DiatomSizeReduction,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.7685395804516075,0.7804467407005997,1.047575799995684,2,none,0,322,345,4
DiatomSizeReduction,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 322, ""t"": 220, ""window_size"": 34, ""window_step"": 8}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.46685628724510964,0.5336039975307608,20.961341900008847,2,none,0,322,345,4
DiatomSizeReduction,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.9575163105869651,0.9340338602587451,1.0387316000123974,3,none,0,322,345,4
DiatomSizeReduction,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 322, ""t"": 220, ""window_size"": 34, ""window_step"": 8}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.6580258822915958,0.6908796959320999,20.665822599999956,3,none,0,322,345,4
DiatomSizeReduction,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.7054914728789894,0.7694224166173252,1.969867300009355,4,none,0,322,345,4
DiatomSizeReduction,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 322, ""t"": 220, ""window_size"": 34, ""window_step"": 8}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.4743375246638264,0.5516535078988238,19.964192600004026,4,none,0,322,345,4
DiatomSizeReduction,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.7502865848379111,0.7654946652288253,1.316914100010763,5,none,0,322,345,4
DiatomSizeReduction,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 322, ""t"": 220, ""window_size"": 34, ""window_step"": 8}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.6620768969186117,0.6795662112568911,20.773469600011595,5,none,0,322,345,4
DiatomSizeReduction,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.9575163105869651,0.9340338602587454,1.9765317999990657,6,none,0,322,345,4
DiatomSizeReduction,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 322, ""t"": 220, ""window_size"": 34, ""window_step"": 8}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.6180564963235836,0.6192817926071255,29.863702100003138,6,none,0,322,345,4
DiatomSizeReduction,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.7502865848379111,0.7654946652288253,1.0519590999901993,7,none,0,322,345,4
DiatomSizeReduction,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 322, ""t"": 220, ""window_size"": 34, ""window_step"": 8}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.6623107047509115,0.6788977007640145,30.563487100007478,7,none,0,322,345,4
DiatomSizeReduction,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.7147742422982811,0.7898504216234715,1.9609322999895085,8,none,0,322,345,4
DiatomSizeReduction,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 322, ""t"": 220, ""window_size"": 34, ""window_step"": 8}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.49235319340430406,0.5722178801298391,20.095990800007712,8,none,0,322,345,4
DiatomSizeReduction,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.7502865848379111,0.7654946652288253,1.0471619000018109,9,none,0,322,345,4
DiatomSizeReduction,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 322, ""t"": 220, ""window_size"": 34, ""window_step"": 8}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.5902190589694076,0.5906574984060902,20.852229299998726,9,none,0,322,345,4
DiatomSizeReduction,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.739483062442805,0.7756962725085064,1.0544890000019222,10,none,0,322,345,4
DiatomSizeReduction,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 322, ""t"": 220, ""window_size"": 34, ""window_step"": 8}","{""k"": 4, ""n_samples"": 322, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.4795451638407526,0.5572724621804412,20.643392300000414,10,none,0,322,345,4
Symbols,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": 120}",0.6370533674331466,0.7692961420433925,8.85206059999473,1,none,0,720,398,6
Symbols,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 720, ""t"": 220, ""window_size"": 40, ""window_step"": 10}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": 120}",0.7223423818155085,0.7823661024537023,96.16942010000639,1,none,0,720,398,6
Symbols,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": 120}",0.7907493189267901,0.857053472841691,8.188739300007,2,none,0,720,398,6
Symbols,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 720, ""t"": 220, ""window_size"": 40, ""window_step"": 10}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": 120}",0.5363938526621301,0.6533048008413316,140.98886779999884,2,none,0,720,398,6
Symbols,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": 120}",0.6679938559034982,0.7983495045395888,8.82951170000888,3,none,0,720,398,6
Symbols,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 720, ""t"": 220, ""window_size"": 40, ""window_step"": 10}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": 120}",0.6816309966027165,0.7885562291845312,96.6525907000032,3,none,0,720,398,6
Symbols,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": 120}",0.7219921551652975,0.8329907464380999,8.850976700006868,4,none,0,720,398,6
Symbols,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 720, ""t"": 220, ""window_size"": 40, ""window_step"": 10}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": 120}",0.5965009037482437,0.7056288047914268,97.74455339999986,4,none,0,720,398,6
Symbols,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": 120}",0.5366898579385517,0.7108546059530849,7.944104800000787,5,none,0,720,398,6
Symbols,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 720, ""t"": 220, ""window_size"": 40, ""window_step"": 10}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": 120}",0.5386445835377117,0.6341423087706137,97.82607660000212,5,none,0,720,398,6
Symbols,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": 120}",0.7580140689430328,0.8453557272296371,8.986691700003576,6,none,0,720,398,6
Symbols,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 720, ""t"": 220, ""window_size"": 40, ""window_step"": 10}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": 120}",0.5503487955827066,0.6774890408809608,95.45213389999117,6,none,0,720,398,6
Symbols,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": 120}",0.6120255866408941,0.7928981595547769,8.93978880000941,7,none,0,720,398,6
Symbols,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 720, ""t"": 220, ""window_size"": 40, ""window_step"": 10}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": 120}",0.5682288623020454,0.6844117487655148,95.79301599999599,7,none,0,720,398,6
Symbols,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": 120}",0.6705983910918782,0.8016763022294418,7.969020799995633,8,none,0,720,398,6
Symbols,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 720, ""t"": 220, ""window_size"": 40, ""window_step"": 10}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": 120}",0.6726467110140307,0.7725892727579317,95.89802589999454,8,none,0,720,398,6
Symbols,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": 120}",0.7113730115027395,0.8284079171552953,7.9675569999963045,9,none,0,720,398,6
Symbols,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 720, ""t"": 220, ""window_size"": 40, ""window_step"": 10}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": 120}",0.6115081464364933,0.7097616112855922,96.57807239999238,9,none,0,720,398,6
